id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
01001010019	01001010	Deus				
01001010020	01001010	que				
01001010021	01001010	era				
01001010022	01001010	bom	y			
01001010023	01001010	.		y		
01001011001	01001011	Disse				
01001011002	01001011	Deus	y			
01001011003	01001011	:		y		
01001011004	01001011	Produza				
01001011005	01001011	a				
01001011006	01001011	terra				
01001011007	01001011	herva				
01001011008	01001011	verde	y			
01001011009	01001011	,		y		
01001011010	01001011	herva				
01001011011	01001011	que				
01001011012	01001011	dê				
01001011013	01001011	semente	y			
01001011014	01001011	,		y		
01001011015	01001011	arvore				
01001011016	01001011	fructifera				
01001011017	01001011	que				
01001011018	01001011	dê				
01001011019	01001011	fructo				
01001011020	01001011	segundo				
01001011021	01001011	a				
01001011022	01001011	sua				
01001011023	01001011	especie	y			
01001011024	01001011	,		y		
01001011025	01001011	cuja				
01001011026	01001011	semente				
01001011027	01001011	está				
01001011028	01001011	n’ella				
01001011029	01001011	sobre				
01001011030	01001011	a				
01001011031	01001011	terra	y			
01001011032	01001011	:		y		
01001011033	01001011	e				
01001011034	01001011	assim				
01001011035	01001011	foi	y			
01001011036	01001011	.		y		
01001012001	01001012	E				
01001012002	01001012	a				
01001012003	01001012	terra				
01001012004	01001012	produziu				
01001012005	01001012	herva	y			
01001012006	01001012	,		y		
01001012007	01001012	herva				
01001012008	01001012	dando				
01001012009	01001012	semente				
01001012010	01001012	conforme				
01001012011	01001012	a				
01001012012	01001012	sua				
01001012013	01001012	especie	y			
01001012014	01001012	,		y		
01001012015	01001012	e				
01001012016	01001012	a				
01001012017	01001012	arvore				
01001012018	01001012	fructifera	y			
01001012019	01001012	,		y		
01001012020	01001012	cuja				
01001012021	01001012	semente				
01001012022	01001012	está				
01001012023	01001012	n’ella				
01001012024	01001012	conforme				
01001012025	01001012	a				
01001012026	01001012	sua				
01001012027	01001012	especie	y			
01001012028	01001012	:		y		
01001012029	01001012	e				
01001012030	01001012	viu				
01001012031	01001012	Deus				
01001012032	01001012	que				
01001012033	01001012	era				
01001012034	01001012	bom	y			
01001012035	01001012	.		y		
01001013001	01001013	E				
01001013002	01001013	foi				
01001013003	01001013	a				
01001013004	01001013	tarde	y			
01001013005	01001013	,		y		
01001013006	01001013	e				
01001013007	01001013	a				
01001013008	01001013	manhã	y			
01001013009	01001013	,		y		
01001013010	01001013	o				
01001013011	01001013	dia				
01001013012	01001013	terceiro	y			
01001013013	01001013	.		y		
01001014001	01001014	E				
01001014002	01001014	disse				
01001014003	01001014	Deus	y			
01001014004	01001014	:		y		
01001014005	01001014	Haja				
01001014006	01001014	luminares				
01001014007	01001014	na				
01001014008	01001014	expansão				
01001014009	01001014	dos				
01001014010	01001014	céus	y			
01001014011	01001014	,		y		
01001014012	01001014	para				
01001014013	01001014	haver				
01001014014	01001014	separação				
01001014015	01001014	entre				
01001014016	01001014	o				
01001014017	01001014	dia				
01001014018	01001014	e				
01001014019	01001014	a				
01001014020	01001014	noite	y			
01001014021	01001014	;		y		
01001014022	01001014	e				
01001014023	01001014	sejam				
01001014024	01001014	elles				
01001014025	01001014	para				
01001014026	01001014	signaes				
01001014027	01001014	e				
01001014028	01001014	para				
01001014029	01001014	tempos				
01001014030	01001014	determinados				
01001014031	01001014	e				
01001014032	01001014	para				
01001014033	01001014	dias				
01001014034	01001014	e				
01001014035	01001014	annos	y			
01001014036	01001014	.		y		
01001015001	01001015	E				
01001015002	01001015	sejam				
01001015003	01001015	para				
01001015004	01001015	luminares				
01001015005	01001015	na				
01001015006	01001015	expansão				
01001015007	01001015	dos				
01001015008	01001015	céus	y			
01001015009	01001015	,		y		
01001015010	01001015	para				
01001015011	01001015	allumiar				
01001015012	01001015	a				
01001015013	01001015	terra	y			
01001015014	01001015	:		y		
01001015015	01001015	e				
01001015016	01001015	assim				
01001015017	01001015	foi	y			
01001015018	01001015	.		y		
01001016001	01001016	E				
01001016002	01001016	fez				
01001016003	01001016	Deus				
01001016004	01001016	os				
01001016005	01001016	dois				
01001016006	01001016	grandes				
01001016007	01001016	luminares	y			
01001016008	01001016	:		y		
01001016009	01001016	o				
01001016010	01001016	luminar				
01001016011	01001016	maior				
01001016012	01001016	para				
01001016013	01001016	governar				
01001016014	01001016	o				
01001016015	01001016	dia	y			
01001016016	01001016	,		y		
01001016017	01001016	e				
01001016018	01001016	o				
01001016019	01001016	luminar				
01001016020	01001016	menor				
01001016021	01001016	para				
01001016022	01001016	governar				
01001016023	01001016	a				
01001016024	01001016	noite	y			
01001016025	01001016	;		y		
01001016026	01001016	e				
01001016027	01001016	as				
01001016028	01001016	estrellas	y			
01001016029	01001016	.		y		
01001017001	01001017	E				
01001017002	01001017	Deus				
01001017003	01001017	os				
01001017004	01001017	poz				
01001017005	01001017	na				
01001017006	01001017	expansão				
01001017007	01001017	dos				
01001017008	01001017	céus				
01001017009	01001017	para				
01001017010	01001017	allumiar				
01001017011	01001017	a				
01001017012	01001017	terra	y			
01001017013	01001017	,		y		
01001018001	01001018	E				
01001018002	01001018	para				
01001018003	01001018	governar				
01001018004	01001018	o				
01001018005	01001018	dia				
01001018006	01001018	e				
01001018007	01001018	a				
01001018008	01001018	noite	y			
01001018009	01001018	,		y		
01001018010	01001018	e				
01001018011	01001018	para				
01001018012	01001018	fazer				
01001018013	01001018	separação				
01001018014	01001018	entre				
01001018015	01001018	a				
01001018016	01001018	luz				
01001018017	01001018	e				
01001018018	01001018	as				
01001018019	01001018	trevas	y			
01001018020	01001018	:		y		
01001018021	01001018	e				
01001018022	01001018	viu				
01001018023	01001018	Deus				
01001018024	01001018	que				
01001018025	01001018	era				
01001018026	01001018	bom	y			
01001018027	01001018	.		y		
01001019001	01001019	E				
01001019002	01001019	foi				
01001019003	01001019	a				
01001019004	01001019	tarde	y			
01001019005	01001019	,		y		
01001019006	01001019	e				
01001019007	01001019	a				
01001019008	01001019	manhã	y			
01001019009	01001019	,		y		
01001019010	01001019	o				
01001019011	01001019	dia				
01001019012	01001019	quarto	y			
01001019013	01001019	.		y		
01001020001	01001020	E				
01001020002	01001020	disse				
01001020003	01001020	Deus	y			
01001020004	01001020	:		y		
01001020005	01001020	Produzam				
01001020006	01001020	as				
01001020007	01001020	aguas				
01001020008	01001020	abundantemente				
01001020009	01001020	reptis				
01001020010	01001020	de				
01001020011	01001020	alma				
01001020012	01001020	vivente	y			
01001020013	01001020	;		y		
